commune,latitude,longitude,date_incident,type_incident,gravite,source
Kimbanseke,-4.435020707169647,15.39824077072599,2023-01-15 18:00:00,insécurité routière,Moyenne,réseaux sociaux
Kimbanseke,-4.447676081040932,15.395827383942734,2023-05-13 16:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.381066192680419,15.36183422639634,2023-03-09 15:00:00,violence sexuelle,Faible,réseaux sociaux
Bumbu,-4.373317680037736,15.29816211427799,2023-10-05 18:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.430961304259596,15.397034684588442,2023-08-14 18:00:00,accident,Moyenne,application Kimia-kin
Bumbu,-4.374106266314354,15.293139466663716,2023-05-24 17:00:00,agression,Moyenne,application Kimia-kin
Selembao,-4.368562629360561,15.274264336786318,2023-06-29 18:00:00,vol,Faible,réseaux sociaux
Matete,-4.385434196492387,15.349470146816756,2023-02-19 19:00:00,accident,Moyenne,réseaux sociaux
Selembao,-4.377564158479872,15.285058637830874,2023-09-01 19:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.444243772534699,15.405641136636275,2023-06-14 13:00:00,vol,Moyenne,ONG
Bumbu,-4.352361589034717,15.292682633065139,2023-06-10 19:00:00,insécurité routière,Moyenne,ONG
Ngaba,-4.371416903659304,15.318135373113051,2023-06-22 17:00:00,agression,Faible,réseaux sociaux
Matete,-4.392636939511564,15.359808445301207,2023-12-31 14:00:00,vol,Faible,application Kimia-kin
Limete,-4.376858636144759,15.351627791890493,2023-04-29 16:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.434588270249383,15.390471578957092,2023-10-06 20:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.3668043016423,15.280149775220481,2023-09-03 21:00:00,vol,Faible,réseaux sociaux
Bandalungwa,-4.332643698432747,15.28465048552288,2023-02-05 18:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.372348435015601,15.280653318010566,2023-07-03 13:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.3735411278584415,15.30007705614153,2023-02-24 01:00:00,vol,Moyenne,ONG
Bandalungwa,-4.354492513646133,15.283599690904719,2023-04-02 14:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.395124308853071,15.36040840214947,2023-01-31 00:00:00,enlèvement,Moyenne,réseaux sociaux
Selembao,-4.368064090811612,15.286652438864436,2023-01-07 16:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kimbanseke,-4.442962682103547,15.382654360976593,2023-11-28 18:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.3706402121389525,15.322750873682752,2023-09-18 19:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.443831349398472,15.395937308585577,2023-01-06 17:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.3780978898606655,15.313204814748675,2023-04-20 21:00:00,vol,Élevée,réseaux sociaux
Matete,-4.389651202027393,15.345959548455836,2023-07-02 20:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.456668198114298,15.406541254945822,2023-05-02 19:00:00,violence sexuelle,Faible,application Kimia-kin
Bumbu,-4.368811739945681,15.301060260927363,2023-08-31 22:00:00,accident,Élevée,réseaux sociaux
Matete,-4.386654058455147,15.350891863066266,2023-12-20 16:00:00,insécurité routière,Faible,ONG
Ngaba,-4.368797044086671,15.318180036687625,2023-02-04 19:00:00,vol,Faible,réseaux sociaux
Matete,-4.380035709587071,15.372853914760887,2023-08-18 19:00:00,agression,Faible,application Kimia-kin
Kinshasa,-4.322935077426096,15.321154460990773,2023-04-19 08:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.403177974036414,15.348931158011267,2023-09-03 08:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.3710095251793355,15.32138804625664,2023-11-13 00:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.396504051065741,15.349811863601106,2023-04-24 19:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.438755364908642,15.37614549806842,2023-02-23 08:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.388853368123123,15.323951668523993,2023-01-12 01:00:00,agression,Faible,réseaux sociaux
Selembao,-4.361710284899312,15.282922191068867,2023-05-28 22:00:00,vol,Moyenne,ONG
Ngaba,-4.367596562376103,15.327051822756106,2023-01-04 14:00:00,insécurité routière,Faible,réseaux sociaux
Ngaba,-4.3819419382253315,15.31283994336879,2023-03-03 05:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.372034930708304,15.305189659247723,2023-06-08 19:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.386831737651132,15.271501448566934,2023-10-03 20:00:00,enlèvement,Moyenne,ONG
Selembao,-4.37296910923977,15.278618926839464,2023-04-19 20:00:00,agression,Faible,réseaux sociaux
MontNgafula,-4.452226179303417,15.233189702857086,2023-07-16 18:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.372158298557644,15.29014430420285,2023-06-02 19:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.383854654710836,15.305892370176156,2023-03-06 21:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.377424268748002,15.309072547053448,2023-02-03 18:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.382414317232201,15.299744098798294,2023-10-17 19:00:00,enlèvement,Élevée,application Kimia-kin
Kimbanseke,-4.4282023125717425,15.39069670559208,2023-02-01 08:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.38314225146746,15.3077281123933,2023-05-28 20:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.435502185139966,15.39409894715832,2023-12-24 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Gombe,-4.299982999467055,15.305099825894047,2023-09-22 11:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.377262065974205,15.327356697811373,2023-07-17 23:00:00,enlèvement,Faible,réseaux sociaux
Kimbanseke,-4.4564447521345985,15.406344879094583,2023-06-03 11:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.381857829394715,15.327826974165616,2023-11-22 20:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.376115629017707,15.30633443411457,2023-08-15 22:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.379879868363441,15.296299390110763,2023-03-19 08:00:00,vol,Faible,ONG
Matete,-4.396570817366841,15.340443276612683,2023-06-27 23:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.433124416621651,15.393981914649082,2023-06-25 18:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.378464759279398,15.326584134766346,2023-11-19 12:00:00,agression,Moyenne,réseaux sociaux
Kiseno,-4.407208384575319,15.349205940294791,2023-04-14 18:00:00,vol,Moyenne,ONG
Selembao,-4.367498690153743,15.29184493901136,2023-02-14 07:00:00,vol,Moyenne,ONG
Ngaba,-4.377481143491609,15.315382825768372,2023-01-20 14:00:00,agression,Moyenne,ONG
Matete,-4.400226940723295,15.344774458028503,2023-02-27 23:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.384046285005354,15.285855095406044,2023-03-23 20:00:00,agression,Faible,application Kimia-kin
Barumbu,-4.321865722246456,15.324816178317164,2023-04-01 06:00:00,agression,Élevée,application Kimia-kin
Kimbanseke,-4.454149228866213,15.402441390124368,2023-12-01 21:00:00,accident,Élevée,réseaux sociaux
Ngaba,-4.371163065302426,15.317384966866255,2023-07-04 21:00:00,agression,Moyenne,application Kimia-kin
Kimbanseke,-4.437182337610152,15.394581598407095,2023-02-18 21:00:00,vandalisme,Élevée,réseaux sociaux
NSele,-4.426936010130564,15.503302149356333,2023-12-23 00:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.372887663353727,15.298030063838647,2023-03-25 19:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.436625068204318,15.403845881870142,2023-03-24 16:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.354887180151907,15.29272039490158,2023-11-13 13:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.382570926924814,15.310439222057497,2023-05-02 17:00:00,incendie,Moyenne,ONG
Masina,-4.387125017628885,15.384345252702179,2023-09-02 12:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.370165433170537,15.317374771418937,2023-12-02 13:00:00,agression,Faible,application Kimia-kin
Selembao,-4.369011277042112,15.284274976302386,2023-01-03 16:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.369922228777728,15.321304401858576,2023-06-19 09:00:00,insécurité routière,Moyenne,ONG
Ngaba,-4.3797166413041495,15.31487105420088,2023-12-30 23:00:00,enlèvement,Moyenne,application Kimia-kin
Bumbu,-4.371530149281115,15.299302792482475,2023-05-18 19:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.382070645457324,15.3221253982909,2023-08-11 12:00:00,vol,Élevée,ONG
Ngaba,-4.369687994775084,15.320861848991148,2023-09-09 18:00:00,insécurité routière,Faible,ONG
Ngaliema,-4.373625362853954,15.261096553346032,2023-04-12 12:00:00,insécurité routière,Faible,réseaux sociaux
Matete,-4.385192187174632,15.345482696392855,2023-09-04 16:00:00,vol,Moyenne,ONG
Ngaba,-4.376273250218899,15.32333397331117,2023-12-11 20:00:00,agression,Faible,réseaux sociaux
Kiseno,-4.413147984528286,15.34519695774313,2023-12-02 02:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kintambo,-4.310862428285005,15.258887050581379,2023-08-27 11:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.3570595527806635,15.295172279708993,2023-12-31 21:00:00,vol,Élevée,ONG
Ngaba,-4.37085210295424,15.315612538859586,2023-04-26 20:00:00,vandalisme,Moyenne,réseaux sociaux
Kimbanseke,-4.438818776398936,15.392990577405028,2023-11-25 20:00:00,vol,Faible,réseaux sociaux
Matete,-4.396537922077706,15.359382164498314,2023-02-14 22:00:00,vol,Moyenne,ONG
Ngaba,-4.381741434501032,15.314670907032038,2023-08-24 19:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.372876146747419,15.307417705417727,2023-02-19 21:00:00,accident,Faible,réseaux sociaux
Ngaba,-4.369678067937431,15.327664599856831,2023-11-04 17:00:00,agression,Faible,ONG
Selembao,-4.38350794582056,15.287751778142761,2023-11-13 22:00:00,vol,Élevée,réseaux sociaux
Kimbanseke,-4.452809529661266,15.401149423414502,2023-05-16 19:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.362858871088901,15.28641253172991,2023-04-25 21:00:00,vol,Faible,ONG
Ngaba,-4.390074151789419,15.331135172028914,2023-05-27 16:00:00,vol,Élevée,réseaux sociaux
Selembao,-4.363739654826272,15.29920490197632,2023-05-23 15:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.362558428367291,15.293715507210369,2023-12-19 19:00:00,vol,Moyenne,réseaux sociaux
NSele,-4.438068384782593,15.491587017427175,2023-01-26 08:00:00,enlèvement,Élevée,réseaux sociaux
Ngaba,-4.372438850518353,15.3210207505452,2023-11-11 07:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.365483436354103,15.291353066758413,2023-12-05 20:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.365764207929388,15.298251129701939,2023-07-15 21:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.385877180884312,15.31823158709274,2023-10-07 02:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.393701769950329,15.366218811291283,2023-04-11 09:00:00,insécurité routière,Moyenne,application Kimia-kin
Bumbu,-4.375103168576653,15.300823589967484,2023-05-02 20:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.387551099726005,15.29744140552689,2023-01-21 01:00:00,agression,Faible,application Kimia-kin
Bumbu,-4.3742347308156395,15.302464471396231,2023-03-01 17:00:00,vol,Élevée,ONG
Matete,-4.399774445799145,15.345196602914646,2023-11-15 19:00:00,vol,Élevée,application Kimia-kin
Masina,-4.385729794294412,15.38894441691167,2023-06-11 19:00:00,accident,Faible,application Kimia-kin
Bumbu,-4.382324176359758,15.29426413021549,2023-04-12 21:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.391703454202825,15.346380732961102,2023-06-28 07:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.361691049213434,15.295915213142598,2023-04-24 17:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.37806972018592,15.32698533684076,2023-07-05 18:00:00,violence sexuelle,Faible,application Kimia-kin
Matete,-4.381224156230944,15.34577984586103,2023-02-10 20:00:00,vol,Faible,application Kimia-kin
Selembao,-4.3699644027459685,15.28997980826498,2023-12-19 18:00:00,enlèvement,Moyenne,réseaux sociaux
Matete,-4.3790520107513435,15.347049077156191,2023-06-28 20:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.383885551606852,15.321506132842863,2023-09-16 08:00:00,vol,Moyenne,ONG
Selembao,-4.36597600857868,15.278771930788327,2023-07-05 22:00:00,vol,Moyenne,ONG
Ngaba,-4.379928585351331,15.312737048375208,2023-05-04 20:00:00,violence sexuelle,Moyenne,application Kimia-kin
Selembao,-4.366239044406755,15.275030956457632,2023-08-16 13:00:00,agression,Faible,réseaux sociaux
Lemba,-4.416578232070154,15.32881624420078,2023-09-08 21:00:00,accident,Moyenne,réseaux sociaux
Matete,-4.384467338842318,15.344094295762636,2023-08-19 13:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.44599328396379,15.405841045050863,2023-08-09 20:00:00,vol,Élevée,ONG
Kimbanseke,-4.445751162743155,15.39446428676469,2023-09-23 07:00:00,vol,Faible,réseaux sociaux
Matete,-4.394480965051823,15.366918478581425,2023-02-06 12:00:00,insécurité routière,Faible,application Kimia-kin
Kimbanseke,-4.44424125753221,15.406950869684062,2023-03-27 14:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.3849799002146135,15.292220101241831,2023-10-23 18:00:00,vol,Moyenne,ONG
Matete,-4.386452883866797,15.359876145923556,2023-06-20 02:00:00,agression,Moyenne,ONG
Bumbu,-4.366724981127582,15.292160611302364,2023-01-20 15:00:00,enlèvement,Moyenne,réseaux sociaux
MontNgafula,-4.476128370561753,15.237532035246907,2023-02-13 20:00:00,vol,Faible,ONG
Matete,-4.39096871073916,15.359354555722094,2023-11-23 10:00:00,agression,Moyenne,réseaux sociaux
Kasa-Vubu,-4.337478288018046,15.296810801174557,2023-07-28 21:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.443419247718217,15.39004543035457,2023-07-10 16:00:00,vol,Faible,application Kimia-kin
Barumbu,-4.31285619095576,15.335026313025852,2023-08-09 07:00:00,vol,Élevée,réseaux sociaux
Kimbanseke,-4.434242789069328,15.395529491741463,2023-02-20 18:00:00,agression,Moyenne,ONG
Matete,-4.387168161269711,15.361263168159098,2023-09-01 03:00:00,vol,Élevée,réseaux sociaux
Ndjili,-4.382671234059659,15.452171186934295,2023-07-18 20:00:00,vol,Faible,application Kimia-kin
Matete,-4.386223687432578,15.355249236984756,2023-07-24 08:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.362468658852049,15.2739169049515,2023-09-09 19:00:00,vol,Faible,application Kimia-kin
Matete,-4.396674993734206,15.380754102822284,2023-12-27 20:00:00,vol,Faible,ONG
Ngaba,-4.374930351328866,15.324249480486445,2023-12-04 20:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.378629407575253,15.309792713891454,2023-09-11 23:00:00,violence sexuelle,Moyenne,réseaux sociaux
Selembao,-4.3788611847576115,15.284013993906797,2023-05-09 08:00:00,vol,Faible,application Kimia-kin
NSele,-4.401644099220572,15.492985189556101,2023-11-17 18:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.358750425446376,15.29107886601631,2023-08-25 00:00:00,insécurité routière,Moyenne,application Kimia-kin
Ngaba,-4.368621700382343,15.312788777844522,2023-04-29 10:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.371178978657475,15.30169151387881,2023-07-18 10:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.442448976373373,15.396180309780977,2023-08-28 04:00:00,vandalisme,Moyenne,réseaux sociaux
Kimbanseke,-4.434618122109784,15.407542956819368,2023-10-11 20:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.3763019232803515,15.287329989365222,2023-08-27 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.364561796707478,15.292439366649216,2023-09-14 17:00:00,agression,Élevée,réseaux sociaux
Limete,-4.370076321078917,15.342308390557491,2023-06-11 21:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.3761034562933085,15.28939585709951,2023-07-26 07:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.370471793205486,15.305706134395844,2023-03-06 23:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.380021858776605,15.284790918757768,2023-06-01 06:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.363520451315972,15.286255842923504,2023-05-02 19:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.364711381418225,15.32950166001018,2023-10-03 20:00:00,vol,Faible,réseaux sociaux
Matete,-4.404355440856008,15.343696214154003,2023-01-18 18:00:00,vol,Faible,ONG
Selembao,-4.377529949966628,15.29867311254071,2023-07-20 21:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.371951930064331,15.291576174503644,2023-01-11 19:00:00,violence sexuelle,Faible,ONG
Ngaba,-4.381578082539148,15.333065346356404,2023-05-25 11:00:00,accident,Faible,application Kimia-kin
Bumbu,-4.378222552443906,15.30172843094069,2023-04-14 18:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.36717641586382,15.276866822737222,2023-05-09 15:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.3826669769900235,15.294117431209182,2023-05-25 18:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.453787961982858,15.388664366058542,2023-01-14 16:00:00,vol,Élevée,application Kimia-kin
Ngaba,-4.378259008128022,15.314908268091886,2023-07-10 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.369336868079034,15.274937903623323,2023-02-25 11:00:00,incendie,Élevée,réseaux sociaux
Matete,-4.376969529870348,15.35119777801575,2023-10-07 18:00:00,agression,Élevée,ONG
Matete,-4.386577098971889,15.347937627378863,2023-02-19 10:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.366121918676665,15.294350394270271,2023-05-04 22:00:00,vol,Moyenne,ONG
Ngaba,-4.377758152638201,15.326659484611271,2023-05-01 11:00:00,agression,Moyenne,réseaux sociaux
Makala,-4.37712494440006,15.322169244389444,2023-07-28 18:00:00,accident,Faible,ONG
Kinshasa,-4.325745594347111,15.32112419909965,2023-10-29 20:00:00,accident,Faible,application Kimia-kin
Ngaba,-4.376104989076996,15.326021941543454,2023-09-18 16:00:00,accident,Faible,réseaux sociaux
Bumbu,-4.380711873791416,15.288141493640625,2023-09-01 14:00:00,violence sexuelle,Moyenne,réseaux sociaux
Bandalungwa,-4.338343883700535,15.292018626455011,2023-07-29 17:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.395440373776426,15.280273360056666,2023-06-14 19:00:00,agression,Élevée,application Kimia-kin
Matete,-4.3840153707020715,15.357113563940935,2023-03-22 17:00:00,insécurité routière,Élevée,application Kimia-kin
Kimbanseke,-4.43672847441983,15.40299261309068,2023-02-25 08:00:00,agression,Faible,ONG
Kimbanseke,-4.438705516618725,15.393267929849335,2023-05-16 17:00:00,vol,Élevée,application Kimia-kin
Selembao,-4.374151637619723,15.284303856604538,2023-05-22 06:00:00,vol,Faible,application Kimia-kin
Matete,-4.392805781192815,15.350384446045249,2023-02-01 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Makala,-4.375823998642779,15.302990280380257,2023-05-26 01:00:00,vol,Moyenne,réseaux sociaux
Masina,-4.3897400814755745,15.388057207793025,2023-12-23 21:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.372865431663061,15.298207048085024,2023-11-04 20:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.441382709789456,15.395339196740633,2023-12-22 21:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.3852912768207535,15.317721851002236,2023-04-14 21:00:00,vol,Moyenne,ONG
Matete,-4.407717020717671,15.356285743506596,2023-04-16 19:00:00,vol,Faible,réseaux sociaux
Selembao,-4.374946383899855,15.26555395449134,2023-03-26 16:00:00,violence sexuelle,Moyenne,application Kimia-kin
Kimbanseke,-4.440055638663346,15.399243780760365,2023-10-16 10:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.390822515598466,15.27519086273221,2023-12-21 05:00:00,insécurité routière,Élevée,réseaux sociaux
Selembao,-4.378153301283017,15.278227876247593,2023-04-09 22:00:00,agression,Faible,ONG
